# Comprimento_de_Onda(Angstrom) Fluxo
6.392883646078581478e+03 3.099880231852938176e-18
6.393886699860375302e+03 3.132850823888689306e-18
6.394889753642169126e+03 3.107223941331183955e-18
6.395892807423962950e+03 3.050648923335619627e-18
6.396895861205756773e+03 3.114542628595900006e-18
6.397898914987549688e+03 3.131106093181661832e-18
6.398901968769343512e+03 3.070919811426844124e-18
6.399905022551138245e+03 3.092000095747451757e-18
6.400908076332931159e+03 3.083195171717131054e-18
6.401911130114724074e+03 3.065948249150247289e-18
6.402914183896518807e+03 3.097015705391667041e-18
6.403917237678313541e+03 3.062715006930930642e-18
6.404920291460104636e+03 3.065602694449353262e-18
6.405923345241899369e+03 3.069390561269386714e-18
6.406926399023694103e+03 3.072013964582098641e-18
6.407929452805487017e+03 3.014596876722955331e-18
6.408932506587279931e+03 3.129753446084984493e-18
6.409935560369074665e+03 3.002362875463296052e-18
6.410938614150868489e+03 3.164610216712509665e-18
6.411941667932661403e+03 3.203289595745795516e-18
6.412944721714455227e+03 3.122230652004120983e-18
6.413947775496249051e+03 3.094274015251360030e-18
6.414950829278042875e+03 3.198771742035184017e-18
6.415953883059836699e+03 3.092867808210019883e-18
6.416956936841629613e+03 3.049061563740130367e-18
6.417959990623423437e+03 3.112682299398268247e-18
6.418963044405217261e+03 3.108578242789086400e-18
6.419966098187010175e+03 3.009935713971219020e-18
6.420969151968803999e+03 3.026639592465961723e-18
6.421972205750598732e+03 3.012830225729695202e-18
6.422975259532391647e+03 3.003750470940853756e-18
6.423978313314184561e+03 3.128433472622503000e-18
6.424981367095979294e+03 3.025863283461080706e-18
6.425984420877774028e+03 2.988955104914424026e-18
6.426987474659566942e+03 3.048416156067185867e-18
6.427990528441359857e+03 3.126837841220888209e-18
6.428993582223154590e+03 3.058678779131978144e-18
6.429996636004948414e+03 2.992144092970969086e-18
6.430999689786740419e+03 2.994640524059654124e-18
6.432002743568535152e+03 3.021722624109793388e-18
6.433005797350328976e+03 3.045877745562413764e-18
6.434008851132121890e+03 3.078532768194475914e-18
6.435011904913915714e+03 3.134383382768596928e-18
6.436014958695709538e+03 3.017966190153036951e-18
6.437018012477503362e+03 2.968267110999319666e-18
6.438021066259297186e+03 2.990977147921809902e-18
6.439024120041090100e+03 3.044961849829164424e-18
6.440027173822883924e+03 3.062709630256949047e-18
6.441030227604678657e+03 3.076370931663568576e-18
6.442033281386471572e+03 3.135944686174790767e-18
6.443036335168264486e+03 3.163594232125141409e-18
6.444039388950059219e+03 3.215652430385859929e-18
6.445042442731852134e+03 3.205852201283484795e-18
6.446045496513645048e+03 3.234633537106961117e-18
6.447048550295439782e+03 3.122137800980361906e-18
6.448051604077234515e+03 3.114126556747785833e-18
6.449054657859027429e+03 3.114715509343923589e-18
6.450057711640820344e+03 3.075229629213398536e-18
6.451060765422615077e+03 3.115666767048359570e-18
6.452063819204408901e+03 3.140124016219714940e-18
6.453066872986201815e+03 3.131491352551958405e-18
6.454069926767995639e+03 3.135997625733994161e-18
6.455072980549789463e+03 3.203437247485136231e-18
6.456076034331583287e+03 3.176384305551589461e-18
6.457079088113376201e+03 3.137518190495019764e-18
6.458082141895170025e+03 3.104378853614307817e-18
6.459085195676963849e+03 3.042888521623800260e-18
6.460088249458757673e+03 3.030246927117305476e-18
6.461091303240550587e+03 2.972386263654680605e-18
6.462094357022344411e+03 3.100910898896179248e-18
6.463097410804139145e+03 3.087778786286440519e-18
6.464100464585932059e+03 3.146038357599469088e-18
6.465103518367724973e+03 3.117708042004987304e-18
6.466106572149519707e+03 3.155598290733897567e-18
6.467109625931314440e+03 3.155197728522268763e-18
6.468112679713107354e+03 3.099575622592365523e-18
6.469115733494900269e+03 3.115838407025464324e-18
6.470118787276695002e+03 3.172261430583472033e-18
6.471121841058487917e+03 3.150907556275262485e-18
6.472124894840280831e+03 3.051831171226111042e-18
6.473127948622075564e+03 3.155985204465419245e-18
6.474131002403869388e+03 3.061858461406631982e-18
6.475134056185662303e+03 3.065119000586162879e-18
6.476137109967456126e+03 3.078996609722965024e-18
6.477140163749249950e+03 3.055007751573467807e-18
6.478143217531043774e+03 3.119571679925069276e-18
6.479146271312837598e+03 2.976583171287621529e-18
6.480149325094630512e+03 3.114092021957211744e-18
6.481152378876424336e+03 3.048334265186543118e-18
6.482155432658219070e+03 2.958772938723589152e-18
6.483158486440011075e+03 3.035615122497621488e-18
6.484161540221804898e+03 3.030870207708864183e-18
6.485164594003599632e+03 3.094667339632628995e-18
6.486167647785392546e+03 3.285362042533000645e-18
6.487170701567185461e+03 3.215813730605307769e-18
6.488173755348980194e+03 3.085310065748276008e-18
6.489176809130774927e+03 3.044879338563062259e-18
6.490179862912567842e+03 3.129695750237258920e-18
6.491182916694360756e+03 3.181204907366395368e-18
6.492185970476155489e+03 3.156269961391290625e-18
6.493189024257949313e+03 3.151549862020909911e-18
6.494192078039742228e+03 3.160131447285841297e-18
6.495195131821536052e+03 3.067106095212668390e-18
6.496198185603329875e+03 3.161479751684302732e-18
6.497201239385122790e+03 3.156287332184154239e-18
6.498204293166916614e+03 3.144527925800947259e-18
6.499207346948710438e+03 3.228240878537998181e-18
6.500210400730504261e+03 3.292963418772056693e-18
6.501213454512298085e+03 3.228702238524649632e-18
6.502216508294091000e+03 3.145572448119448595e-18
6.503219562075884824e+03 3.223627071876330530e-18
6.504222615857679557e+03 3.296621831826225596e-18
6.505225669639472471e+03 3.164247084423598886e-18
6.506228723421265386e+03 3.171027277109542915e-18
6.507231777203060119e+03 3.183567955581306230e-18
6.508234830984854852e+03 3.145975285077761919e-18
6.509237884766645948e+03 3.111549475549376875e-18
6.510240938548440681e+03 3.135806547012494412e-18
6.511243992330235415e+03 3.242530630415004872e-18
6.512247046112028329e+03 3.174951008345188202e-18
6.513250099893821243e+03 3.107629053036181801e-18
6.514253153675615977e+03 3.357737037408940354e-18
6.515256207457409801e+03 3.287918444216095777e-18
6.516259261239202715e+03 3.301665152020961406e-18
6.517262315020996539e+03 3.222946922617658803e-18
6.518265368802790363e+03 3.396636032894859034e-18
6.519268422584584187e+03 3.307932079136816282e-18
6.520271476366378010e+03 3.483869259523782503e-18
6.521274530148170925e+03 3.245949574681839674e-18
6.522277583929964749e+03 3.305544215503528829e-18
6.523280637711758573e+03 3.112071219720744697e-18
6.524283691493551487e+03 3.340122846650083045e-18
6.525286745275345311e+03 3.328261076666072628e-18
6.526289799057140044e+03 3.355187666761051923e-18
6.527292852838932959e+03 3.284898614594817811e-18
6.528295906620725873e+03 3.570978409060823018e-18
6.529298960402520606e+03 3.626440041951890970e-18
6.530302014184315340e+03 3.581052641741106342e-18
6.531305067966108254e+03 3.630002295259850584e-18
6.532308121747901168e+03 3.662004672388608395e-18
6.533311175529695902e+03 3.744172244946257123e-18
6.534314229311489726e+03 3.591531779331234373e-18
6.535317283093281731e+03 3.720232397248053672e-18
6.536320336875076464e+03 3.762962479741011699e-18
6.537323390656870288e+03 3.772674407312996797e-18
6.538326444438663202e+03 3.774332077260553065e-18
6.539329498220457026e+03 4.352093746891078858e-18
6.540332552002250850e+03 4.476880146149297230e-18
6.541335605784044674e+03 4.790909753128009827e-18
6.542338659565838498e+03 4.641675203685174169e-18
6.543341713347631412e+03 4.688558560033760948e-18
6.544344767129425236e+03 5.556286739033525486e-18
6.545347820911219969e+03 5.539109920023555590e-18
6.546350874693012884e+03 6.352474134805110044e-18
6.547353928474805798e+03 6.745707112616387594e-18
6.548356982256600531e+03 7.130371326462228330e-18
6.549360036038393446e+03 7.662331178395080428e-18
6.550363089820186360e+03 8.117561756707513678e-18
6.551366143601981094e+03 8.532891623812226533e-18
6.552369197383775827e+03 8.779048166398819273e-18
6.553372251165568741e+03 8.772204901191168075e-18
6.554375304947361656e+03 8.950227403902380480e-18
6.555378358729156389e+03 9.219123141528055951e-18
6.556381412510950213e+03 9.568702076102153742e-18
6.557384466292743127e+03 9.551043424385371707e-18
6.558387520074536951e+03 9.252775330388550776e-18
6.559390573856330775e+03 9.345943164322235942e-18
6.560393627638124599e+03 9.186840763761948940e-18
6.561396681419917513e+03 8.993918256676818848e-18
6.562399735201711337e+03 8.913295443913112900e-18
6.563402788983505161e+03 8.910894138594871461e-18
6.564405842765298985e+03 8.820362529273392794e-18
6.565408896547091899e+03 8.724914158390898930e-18
6.566411950328885723e+03 8.733348091916489600e-18
6.567415004110680457e+03 9.064548727640884222e-18
6.568418057892473371e+03 9.144805099393229180e-18
6.569421111674266285e+03 9.341409387384832797e-18
6.570424165456061019e+03 9.410816458222932243e-18
6.571427219237855752e+03 9.442808495594033142e-18
6.572430273019648666e+03 9.208871892196686279e-18
6.573433326801441581e+03 8.829960305920845574e-18
6.574436380583236314e+03 8.770797866969215375e-18
6.575439434365029229e+03 8.351227872044555701e-18
6.576442488146822143e+03 8.091436911421251405e-18
6.577445541928616876e+03 7.683698080797937685e-18
6.578448595710410700e+03 7.472075501604821297e-18
6.579451649492203614e+03 7.252683214917994320e-18
6.580454703273997438e+03 7.013225180931855998e-18
6.581457757055791262e+03 6.675350024844770995e-18
6.582460810837585086e+03 6.326711181036839720e-18
6.583463864619378910e+03 5.883246419757360735e-18
6.584466918401171824e+03 5.501104693189500457e-18
6.585469972182965648e+03 5.370716626823072981e-18
6.586473025964760382e+03 5.059434500248955266e-18
6.587476079746552386e+03 4.896877379860340544e-18
6.588479133528346210e+03 4.601173132172127722e-18
6.589482187310140944e+03 4.447414318368933279e-18
6.590485241091933858e+03 4.269692909400690177e-18
6.591488294873726772e+03 4.149687614083028304e-18
6.592491348655521506e+03 4.108257859513003636e-18
6.593494402437316239e+03 4.001737262541181221e-18
6.594497456219109154e+03 3.814471016484688733e-18
6.595500510000902068e+03 3.787535120607818216e-18
6.596503563782696801e+03 3.749038962080212861e-18
6.597506617564490625e+03 3.723114294502188421e-18
6.598509671346283540e+03 3.665682730982325433e-18
6.599512725128077363e+03 3.552069060257860805e-18
6.600515778909871187e+03 3.503469717728532770e-18
6.601518832691664102e+03 3.440315098345568522e-18
6.602521886473457926e+03 3.494671824733418768e-18
6.603524940255251749e+03 3.341454400641140281e-18
6.604527994037045573e+03 3.365977617466346754e-18
6.605531047818839397e+03 3.338266032970054636e-18
6.606534101600632312e+03 3.268688562925769266e-18
6.607537155382426135e+03 3.301118385636063854e-18
6.608540209164220869e+03 3.270570812409633681e-18
6.609543262946013783e+03 3.222232858953872402e-18
6.610546316727806698e+03 3.224112833691052296e-18
6.611549370509601431e+03 3.184978298525709142e-18
6.612552424291396164e+03 3.249520099795924818e-18
6.613555478073187260e+03 3.178669391993767200e-18
6.614558531854981993e+03 3.236732507911314424e-18
6.615561585636776726e+03 3.197445564718108375e-18
6.616564639418569641e+03 3.312486535589533252e-18
6.617567693200362555e+03 3.259149929692114027e-18
6.618570746982157289e+03 3.305716475866092997e-18
6.619573800763951112e+03 3.138447114322916814e-18
6.620576854545744027e+03 3.133439983279980200e-18
6.621579908327537851e+03 3.082418242326790623e-18
6.622582962109331675e+03 3.056321934771661429e-18
6.623586015891125498e+03 3.062695981776841922e-18
6.624589069672919322e+03 3.104011171832027996e-18
6.625592123454712237e+03 3.094127397487785006e-18
6.626595177236506061e+03 3.033562473807571149e-18
6.627598231018299884e+03 3.119682935717457658e-18
6.628601284800092799e+03 3.178623690264923645e-18
6.629604338581886623e+03 3.039054332689463838e-18
6.630607392363681356e+03 3.209048013580083418e-18
6.631610446145474270e+03 3.113549805065683234e-18
6.632613499927267185e+03 3.080601546906471036e-18
6.633616553709061918e+03 3.076659617697349583e-18
6.634619607490856652e+03 3.017210353868316622e-18
6.635622661272649566e+03 3.029477235557324884e-18
6.636625715054442480e+03 3.000141068337978619e-18
6.637628768836237214e+03 3.051220091548587493e-18
6.638631822618031038e+03 2.959794093189785865e-18
6.639634876399823042e+03 3.047701678813093190e-18
6.640637930181617776e+03 3.082273485719593843e-18
6.641640983963411600e+03 2.992437121702965996e-18
6.642644037745204514e+03 2.987688691396605341e-18
6.643647091526998338e+03 3.067104647646596422e-18
6.644650145308792162e+03 3.091880154558631568e-18
6.645653199090585986e+03 3.106956968788482466e-18
6.646656252872379810e+03 3.147145952439677592e-18
6.647659306654172724e+03 3.193829958260639091e-18
6.648662360435966548e+03 3.138187172815422025e-18
6.649665414217761281e+03 3.199554254894659181e-18
6.650668467999554196e+03 3.215117037734384982e-18
6.651671521781347110e+03 3.272070284065039181e-18
6.652674575563141843e+03 3.326371175761542098e-18
6.653677629344934758e+03 3.273331941294335687e-18
6.654680683126727672e+03 3.343929531829052078e-18
6.655683736908522405e+03 3.233740388840556985e-18
6.656686790690317139e+03 3.341793337897133884e-18
6.657689844472110053e+03 3.387422688437090273e-18
6.658692898253902968e+03 3.285342603788605649e-18
6.659695952035697701e+03 3.462271573730022950e-18
6.660699005817491525e+03 3.463579966663928702e-18
6.661702059599284439e+03 3.501793849807500336e-18
6.662705113381078263e+03 3.575096114150111990e-18
6.663708167162872087e+03 3.572123227028596408e-18
6.664711220944665911e+03 3.622484464262662392e-18
6.665714274726459735e+03 3.698467207380252132e-18
6.666717328508252649e+03 3.844211468228420290e-18
6.667720382290046473e+03 3.817541097328179295e-18
6.668723436071840297e+03 3.768174131190402050e-18
6.669726489853633211e+03 3.842122423591417618e-18
6.670729543635427035e+03 3.797779338903981187e-18
6.671732597417221768e+03 3.802960798261013353e-18
6.672735651199014683e+03 3.754062016349941122e-18
6.673738704980807597e+03 3.739595041026694944e-18
6.674741758762602331e+03 3.710968387977766039e-18
6.675744812544397064e+03 3.630103211294582053e-18
6.676747866326189978e+03 3.509950264237579465e-18
6.677750920107982893e+03 3.440471435481341044e-18
6.678753973889777626e+03 3.427121153985041454e-18
6.679757027671570540e+03 3.425491401383158851e-18
6.680760081453363455e+03 3.349034890569729365e-18
6.681763135235158188e+03 3.184654664111047770e-18
6.682766189016952012e+03 3.282016096955223648e-18
6.683769242798744926e+03 3.252235320156630131e-18
6.684772296580538750e+03 3.358802859628214931e-18
6.685775350362332574e+03 3.520963760503416752e-18
6.686778404144126398e+03 3.588750798111831094e-18
6.687781457925920222e+03 3.523073071065426973e-18
6.688784511707713136e+03 3.635395512853696324e-18
6.689787565489506960e+03 3.684463453200035650e-18
6.690790619271301694e+03 3.765286030081673154e-18
6.691793673053094608e+03 3.744001845740071199e-18
6.692796726834887522e+03 3.791295483672484280e-18
6.693799780616682256e+03 3.818127568382479392e-18
6.694802834398475170e+03 3.701640685800311822e-18
6.695805888180268084e+03 3.269940914373174550e-18
6.696808941962062818e+03 3.307675859942077981e-18
6.697811995743857551e+03 3.179548271394604792e-18
6.698815049525650466e+03 3.182031881183795257e-18
6.699818103307443380e+03 3.150878191363516853e-18
6.700821157089238113e+03 3.037235155727306592e-18
6.701824210871031937e+03 2.929017184138525364e-18
6.702827264652824852e+03 2.949297584806794220e-18
6.703830318434618675e+03 2.972757047364257500e-18
6.704833372216412499e+03 2.948913566207416477e-18
6.705836425998205414e+03 2.868575096779275632e-18
6.706839479779999238e+03 2.854247914979550916e-18
6.707842533561793061e+03 2.895886119063938947e-18
6.708845587343586885e+03 2.881839144696716569e-18
6.709848641125380709e+03 2.938594074475511180e-18
6.710851694907173624e+03 2.840849657007723250e-18
6.711854748688967447e+03 2.749209212075117250e-18
6.712857802470762181e+03 2.742788429365327511e-18
6.713860856252555095e+03 2.777880326081970880e-18
6.714863910034348010e+03 2.770684888728525231e-18
6.715866963816142743e+03 2.721852074471304104e-18
6.716870017597937476e+03 2.724400204348273706e-18
6.717873071379730391e+03 2.776435034756687603e-18
6.718876125161523305e+03 2.835846455072696263e-18
6.719879178943318038e+03 2.732845304812133842e-18
6.720882232725110953e+03 2.692890620069444361e-18
6.721885286506903867e+03 2.780070907139164436e-18
6.722888340288698600e+03 2.749786997732985540e-18
6.723891394070492424e+03 2.842114416164316830e-18
6.724894447852285339e+03 2.765059026587398951e-18
6.725897501634079163e+03 2.768913895037049199e-18
6.726900555415872986e+03 2.772771038233383967e-18
6.727903609197666810e+03 2.776626113478187352e-18
6.728906662979460634e+03 2.780483256674522120e-18
6.729909716761253549e+03 2.784338125124172367e-18
6.730912770543047372e+03 2.788192993573822615e-18
6.731915824324841196e+03 2.792050343565310521e-18
6.732918878106634111e+03 2.795905212014960768e-18
6.733921931888427935e+03 2.799762562006448675e-18
6.734924985670222668e+03 2.803617430456098922e-18
6.735928039452015582e+03 2.807472298905749169e-18
6.736931093233808497e+03 2.766139738057699482e-18
6.737934147015603230e+03 2.768437025413912378e-18
6.738937200797397963e+03 2.724812553883631390e-18
6.739940254579190878e+03 2.780907393533608685e-18
6.740943308360983792e+03 2.908031818793208190e-18
6.741946362142778526e+03 2.765757580614699983e-18
6.742949415924572349e+03 2.815467619911533596e-18
6.743952469706365264e+03 2.747570980871955979e-18
6.744955523488159088e+03 2.684951340550160401e-18
6.745958577269952912e+03 2.704913690272902618e-18
6.746961631051745826e+03 2.709166225802037733e-18
6.747964684833539650e+03 2.712881300728166519e-18
6.748967738615333474e+03 2.698471607662339638e-18
6.749970792397127298e+03 2.700943223332648085e-18
6.750973846178921121e+03 2.672329805173520028e-18
6.751976899960714036e+03 2.669350300607104023e-18
6.752979953742507860e+03 2.631615561833353730e-18
6.753983007524302593e+03 2.693682852301117023e-18
6.754986061306095507e+03 2.702332059581124619e-18
6.755989115087888422e+03 2.752413089382688264e-18
6.756992168869683155e+03 2.797413989452257491e-18
6.757995222651476070e+03 2.777298611316192964e-18
6.758998276433268984e+03 2.671825638590168958e-18
6.760001330215063717e+03 2.662704524770699860e-18
6.761004383996858451e+03 2.641942291395618865e-18
6.762007437778651365e+03 2.752122955782835290e-18
6.763010491560444279e+03 2.693884684370579962e-18
6.764013545342239013e+03 2.631676152813223239e-18
6.765016599124032837e+03 2.708096888065159807e-18
6.766019652905825751e+03 2.785273666396969842e-18
6.767022706687619575e+03 2.733052720350731513e-18
6.768025760469413399e+03 2.738333648176423180e-18
6.769028814251207223e+03 2.732207341764702319e-18
6.770031868033001047e+03 2.717128873173626316e-18
6.771034921814793961e+03 2.739857314864745857e-18
6.772037975596587785e+03 2.654318567720637265e-18
6.773041029378381609e+03 2.686756455441904246e-18
6.774044083160174523e+03 2.738187444003154433e-18
6.775047136941968347e+03 2.753957849176631044e-18
6.776050190723763080e+03 2.659375536395480200e-18
6.777053244505555995e+03 2.780486565396972332e-18
6.778056298287348909e+03 2.679344917153429118e-18
6.779059352069143642e+03 2.667722202366446526e-18
6.780062405850938376e+03 2.686262421821056950e-18
6.781065459632731290e+03 2.717350143987484251e-18
6.782068513414524205e+03 2.626051945033322065e-18
6.783071567196318938e+03 2.708385574098940813e-18
6.784074620978111852e+03 2.643487257984714783e-18
6.785077674759904767e+03 2.725124194179410743e-18
6.786080728541699500e+03 2.758102024045521712e-18
6.787083782323493324e+03 2.690535223275199614e-18
6.788086836105286238e+03 2.695896180825155787e-18
6.789089889887080062e+03 2.746468969500882207e-18
6.790092943668873886e+03 2.728678382476397965e-18
6.791095997450667710e+03 2.758964773424414520e-18
6.792099051232461534e+03 2.713323428765576112e-18
6.793102105014254448e+03 2.690191322935530693e-18
6.794105158796048272e+03 2.653895671632469530e-18
6.795108212577843005e+03 2.631131040789550794e-18
6.796111266359635920e+03 2.674298908621702511e-18
6.797114320141428834e+03 2.713017165143778354e-18
6.798117373923223568e+03 2.677464942416249224e-18
6.799120427705016482e+03 2.648121950956849397e-18
6.800123481486809396e+03 2.642130681780127817e-18
6.801126535268604130e+03 2.623735012137561035e-18
6.802129589050398863e+03 2.627038357913791551e-18
6.803132642832191777e+03 2.719670592400848632e-18
6.804135696613984692e+03 2.634010249706694745e-18
6.805138750395779425e+03 2.633817309828816751e-18
6.806141804177573249e+03 2.782145476115447429e-18
6.807144857959366163e+03 2.732866191122600806e-18
6.808147911741159987e+03 2.667487903457940881e-18
6.809150965522953811e+03 2.649248157360840344e-18
6.810154019304746726e+03 2.658889154195299020e-18
6.811157073086540549e+03 2.680833635460871429e-18
6.812160126868334373e+03 2.680434314020161455e-18
6.813163180650128197e+03 2.627198210567167424e-18
6.814166234431922021e+03 2.614289023132511735e-18
6.815169288213714935e+03 2.641941464215006312e-18
6.816172341995508759e+03 2.735180228886217901e-18
6.817175395777303493e+03 2.689473536958987803e-18
6.818178449559096407e+03 2.658743570407489687e-18
6.819181503340889321e+03 2.667153929285622596e-18
6.820184557122684055e+03 2.619911369756034665e-18
6.821187610904478788e+03 2.683110863687229914e-18
6.822190664686271703e+03 2.792853742735252649e-18
6.823193718468064617e+03 2.628812453532564657e-18
6.824196772249859350e+03 2.687954626559187306e-18
6.825199826031652265e+03 2.701133268078382143e-18
6.826202879813445179e+03 2.708898839669029967e-18
6.827205933595239912e+03 2.747006843694194814e-18
6.828208987377033736e+03 2.829811965708968787e-18
6.829212041158826651e+03 2.678128134472363614e-18
6.830215094940620475e+03 2.806188307799913732e-18
6.831218148722414298e+03 2.665292359317072007e-18
6.832221202504208122e+03 2.642475822890715568e-18
6.833224256286001946e+03 2.819223226687677480e-18
6.834227310067794861e+03 2.692515700456804701e-18
6.835230363849588684e+03 2.705094636031898593e-18
6.836233417631382508e+03 2.726154861222651816e-18
6.837236471413175423e+03 2.574926806503563360e-18
6.838239525194969247e+03 2.787553996550625401e-18
6.839242578976763980e+03 2.632506435353073340e-18
6.840245632758556894e+03 2.819169046357555257e-18
6.841248686540349809e+03 2.699885259329192763e-18
6.842251740322144542e+03 2.680518686442641864e-18
6.843254794103939275e+03 2.827169744037321279e-18
6.844257847885732190e+03 2.844102544766588032e-18
6.845260901667525104e+03 2.825779460222772777e-18
6.846263955449319837e+03 2.773707820277100271e-18
6.847267009231113661e+03 2.722678427903244579e-18
6.848270063012906576e+03 2.741108011950926035e-18
6.849273116794700400e+03 2.814766584342394905e-18
6.850276170576494223e+03 2.786736948900576148e-18
6.851279224358287138e+03 2.659763070512461294e-18
6.852282278140080962e+03 2.670565428926944420e-18
6.853285331921874786e+03 2.719156499650146925e-18
6.854288385703668609e+03 2.619858636991984409e-18
6.855291439485462433e+03 2.620611991734867079e-18
6.856294493267255348e+03 2.682336002248420866e-18
6.857297547049049172e+03 2.681395291096794935e-18
6.858300600830843905e+03 2.776259672466826361e-18
6.859303654612636819e+03 2.811835883432119528e-18
6.860306708394429734e+03 2.659344517122509462e-18
6.861309762176224467e+03 2.656810242520800123e-18
6.862312815958017381e+03 2.732079542360062876e-18
6.863315869739810296e+03 2.782704650209533276e-18
6.864318923521605029e+03 2.669978957872644324e-18
6.865321977303399763e+03 2.594272079489341019e-18
6.866325031085192677e+03 2.378476374105894606e-18
6.867328084866985591e+03 2.148929411424213523e-18
6.868331138648780325e+03 2.016274249793931336e-18
6.869334192430574149e+03 1.883783903900700341e-18
6.870337246212367063e+03 1.791686441679658792e-18
6.871340299994160887e+03 1.904142679932008596e-18
6.872343353775954711e+03 1.935904347502513476e-18
6.873346407557748535e+03 2.031072510952505001e-18
6.874349461339542358e+03 2.041104557421548121e-18
6.875352515121335273e+03 2.155102246745390492e-18
6.876355568903129097e+03 2.248916522327785849e-18
6.877358622684922921e+03 2.432957591175934082e-18
6.878361676466715835e+03 2.365740894599875054e-18
6.879364730248509659e+03 2.436356476312914473e-18
6.880367784030304392e+03 2.486415585828245464e-18
6.881370837812097307e+03 2.433008462783606094e-18
6.882373891593890221e+03 2.520895368891599593e-18
6.883376945375684954e+03 2.425947235484547173e-18
6.884379999157479688e+03 2.371127908339126646e-18
6.885383052939272602e+03 2.327858917677090322e-18
6.886386106721065516e+03 2.262529640463724164e-18
6.887389160502860250e+03 2.199647163502289862e-18
6.888392214284653164e+03 2.235966182657655648e-18
6.889395268066446079e+03 2.337445527386273636e-18
6.890398321848240812e+03 2.261442104753370071e-18
6.891401375630034636e+03 2.266856001862529637e-18
6.892404429411827550e+03 2.327377912150890736e-18
6.893407483193621374e+03 2.290837828976820153e-18
6.894410536975415198e+03 2.265113339107033546e-18
6.895413590757209022e+03 2.312486179583098579e-18
6.896416644539002846e+03 2.372094055294588583e-18
6.897419698320795760e+03 2.323177282205193323e-18
6.898422752102589584e+03 2.322385256768673799e-18
6.899425805884384317e+03 2.363561066890644687e-18
6.900428859666177232e+03 2.405461280434058889e-18
6.901431913447970146e+03 2.480036575739389653e-18
6.902434967229764879e+03 2.440321566579187411e-18
6.903438021011557794e+03 2.383260166383441903e-18
6.904441074793350708e+03 2.395444536806348001e-18
6.905444128575145442e+03 2.412261118659551053e-18
6.906447182356940175e+03 2.424575356438627976e-18
6.907450236138733089e+03 2.420133603344371356e-18
6.908453289920526004e+03 2.426525641527874877e-18
6.909456343702320737e+03 2.425284870609045336e-18
6.910459397484114561e+03 2.453183191128621300e-18
6.911462451265907475e+03 2.470114751086969224e-18
6.912465505047701299e+03 2.546579120116217964e-18
6.913468558829495123e+03 2.537893723684411173e-18
6.914471612611288037e+03 2.493509693556653367e-18
6.915474666393081861e+03 2.453554595223657610e-18
6.916477720174875685e+03 2.504776927475391295e-18
6.917480773956669509e+03 2.528571398180938551e-18
6.918483827738463333e+03 2.480413149713254418e-18
6.919486881520256247e+03 2.394283795611782965e-18
6.920489935302050071e+03 2.560847778887604553e-18
6.921492989083844805e+03 2.656201851180267371e-18
6.922496042865637719e+03 2.643298660805052692e-18
6.923499096647430633e+03 2.545619177015350175e-18
6.924502150429225367e+03 2.546955900885235868e-18
6.925505204211020100e+03 2.600464560350066122e-18
6.926508257992813014e+03 2.585507480513882276e-18
6.927511311774605929e+03 2.589761256813936221e-18
6.928514365556400662e+03 2.530507621199772051e-18
6.929517419338193577e+03 2.502074114823874278e-18
6.930520473119986491e+03 2.571573209505120248e-18
6.931523526901781224e+03 2.447745926167157111e-18
6.932526580683575048e+03 2.448090033301979171e-18
6.933529634465367963e+03 2.490380469299365264e-18
6.934532688247161786e+03 2.514645812568608330e-18
6.935535742028955610e+03 2.601600279331101429e-18
6.936538795810749434e+03 2.579270952285538724e-18
6.937541849592543258e+03 2.575733307600802562e-18
6.938544903374336172e+03 2.507556254333569468e-18
6.939547957156129996e+03 2.499515231598941486e-18
6.940551010937924730e+03 2.468053210205333941e-18
6.941554064719716735e+03 2.480273562984886095e-18
6.942557118501510558e+03 2.530858138984341396e-18
6.943560172283305292e+03 2.568365816679945883e-18
6.944563226065098206e+03 2.565335854096164143e-18
6.945566279846891121e+03 2.524917741415291828e-18
6.946569333628685854e+03 2.577548348659897043e-18
6.947572387410480587e+03 2.622863784157389559e-18
6.948575441192273502e+03 2.541614175284521553e-18
6.949578494974066416e+03 2.604321910341554028e-18
6.950581548755861149e+03 2.668663947493838148e-18
6.951584602537654973e+03 2.603016412539792213e-18
6.952587656319447888e+03 2.532159707678193585e-18
6.953590710101241712e+03 2.483949553627071750e-18
6.954593763883035535e+03 2.464778815750542781e-18
6.955596817664828450e+03 2.455667628098424319e-18
6.956599871446622274e+03 2.567729714788892605e-18
6.957602925228416098e+03 2.495623967202338906e-18
6.958605979010209921e+03 2.542171695017382294e-18
6.959609032792003745e+03 2.501960791079954513e-18
6.960612086573796660e+03 2.440573236280556670e-18
6.961615140355590484e+03 2.541236980925197373e-18
6.962618194137385217e+03 2.618657157152251136e-18
6.963621247919178131e+03 2.427383634618245505e-18
6.964624301700971046e+03 2.517860650019295672e-18
6.965627355482765779e+03 2.499840933965134241e-18
6.966630409264560512e+03 2.600383496650035925e-18
6.967633463046351608e+03 2.776518579998555459e-18
6.968636516828146341e+03 2.564176974057977351e-18
6.969639570609941075e+03 2.664010229367614814e-18
6.970642624391733989e+03 2.705717916623457299e-18
6.971645678173526903e+03 2.605433847879978436e-18
6.972648731955321637e+03 2.543423632874481301e-18
6.973651785737115461e+03 2.559445500954174033e-18
6.974654839518908375e+03 2.602148493282070948e-18
6.975657893300702199e+03 2.695681734251351414e-18
